raceId,driverId,stop,lap,constructorId,grid,laps,position,circuitId,podium
881,18,3,35,1,7,53,17,2,0
881,20,4,42,9,1,56,1,2,1
881,154,3,35,208,11,56,6,2,0
881,807,4,44,15,12,56,8,2,0
881,815,4,54,1,9,56,9,2,0
881,817,3,33,5,13,51,18,2,0
881,818,3,43,5,17,56,10,2,0
881,819,4,43,207,20,55,14,2,0
881,820,4,41,206,21,54,16,2,0
881,821,4,51,15,14,55,12,2,0
881,822,3,40,3,18,56,11,2,0
881,823,4,42,207,22,55,15,2,0
881,824,4,43,206,19,55,13,2,0
882,1,3,37,131,1,56,3,17,1
882,4,3,41,6,3,56,1,17,1
882,8,3,34,208,2,56,2,17,1
882,13,3,36,6,5,56,6,17,0
882,18,2,49,1,8,56,5,17,0
882,20,3,51,9,9,56,4,17,0
882,154,3,37,208,6,56,9,17,0
882,807,3,36,15,10,56,10,17,0
882,813,3,39,3,14,56,14,17,0
882,814,3,53,10,11,56,8,17,0
882,815,2,31,1,12,56,11,17,0
882,817,3,38,5,7,56,7,17,0
882,818,3,43,5,15,56,12,17,0
882,819,3,33,207,20,55,16,17,0
882,820,3,33,206,19,55,17,17,0
882,822,3,51,3,16,56,13,17,0
882,823,3,37,207,21,55,18,17,0
882,824,3,32,206,18,55,15,17,0
883,1,3,38,131,9,57,5,3,0
883,3,4,44,131,1,57,9,3,0
883,4,4,39,6,3,57,8,3,0
883,8,2,34,208,8,57,2,3,1
883,13,4,36,6,4,57,15,3,0
883,16,3,42,10,6,57,13,3,0
883,17,3,37,9,7,57,7,3,0
883,18,4,46,1,10,57,10,3,0
883,20,3,42,9,2,57,1,3,1
883,154,3,42,208,11,57,3,3,1
883,807,3,41,15,14,57,12,3,0
883,813,3,39,3,17,57,11,3,0
883,814,2,36,10,5,57,4,3,0
883,815,3,39,1,12,57,6,3,0
883,817,3,41,5,13,56,16,3,0
883,819,3,35,207,18,56,17,3,0
883,820,4,46,206,21,56,20,3,0
883,821,4,43,15,22,56,18,3,0
883,822,3,47,3,15,57,14,3,0
883,823,5,47,207,20,55,21,3,0
883,824,4,48,206,19,56,19,3,0
884,1,4,50,131,2,65,12,4,0
884,3,3,47,131,1,66,6,4,0
884,4,4,49,6,5,66,1,4,1
884,8,3,45,208,4,66,2,4,1
884,13,4,51,6,9,66,3,4,1
884,16,4,49,10,13,65,13,4,0
884,17,4,50,9,7,66,5,4,0
884,18,3,46,1,14,66,8,4,0
884,20,4,51,9,3,66,4,4,0
884,807,6,53,15,15,65,15,4,0
884,813,5,53,3,17,65,14,4,0
884,814,4,53,10,10,66,7,4,0
884,815,4,50,1,8,66,9,4,0
884,817,4,51,5,11,65,10,4,0
884,818,4,37,5,12,52,20,4,0
884,819,3,41,207,22,65,17,4,0
884,820,3,47,206,21,64,19,4,0
884,821,4,54,15,19,65,11,4,0
884,822,3,43,3,16,65,16,4,0
884,823,2,20,207,18,21,21,4,0
884,824,4,46,206,20,64,18,4,0
885,1,1,31,131,2,78,4,6,0
885,3,1,31,131,1,78,1,6,1
885,4,1,28,6,6,78,7,6,0
885,8,2,70,208,5,78,10,6,0
885,16,1,30,10,8,78,5,6,0
885,17,1,25,9,4,78,3,6,1
885,18,1,26,1,9,78,6,6,0
885,20,1,30,9,3,78,2,6,1
885,807,1,27,15,11,78,11,6,0
885,814,1,9,10,17,78,9,6,0
885,815,1,29,1,7,72,16,6,0
885,818,1,29,5,10,78,8,6,0
885,820,3,63,206,22,78,14,6,0
885,821,2,63,15,19,78,13,6,0
885,822,1,30,3,14,78,12,6,0
885,823,3,35,207,15,78,15,6,0
886,1,2,48,131,2,70,3,7,1
886,3,3,57,131,4,70,5,7,0
886,4,2,47,6,6,70,2,7,1
886,8,1,22,208,10,69,9,7,0
886,13,2,41,6,16,69,8,7,0
886,16,3,61,10,8,69,10,7,0
886,17,2,46,9,5,70,4,7,0
886,18,1,27,1,14,69,12,7,0
886,20,2,49,9,1,70,1,7,1
886,154,2,53,208,22,69,13,7,0
886,813,3,49,3,13,68,16,7,0
886,814,1,56,10,17,69,7,7,0
886,815,2,43,1,12,69,11,7,0
886,817,2,39,5,11,68,15,7,0
886,818,2,57,5,7,69,6,7,0
886,819,2,36,207,18,67,18,7,0
886,820,1,38,206,20,67,19,7,0
886,821,2,63,15,15,63,20,7,0
886,822,2,40,3,3,69,14,7,0
886,824,1,41,206,19,68,17,7,0
887,1,2,36,131,1,52,4,9,0
887,3,3,42,131,2,52,1,9,1
887,4,3,41,6,9,52,3,9,1
887,8,2,29,208,8,52,5,9,0
887,13,4,42,6,11,52,6,9,0
887,16,2,33,10,6,52,7,9,0
887,17,3,42,9,4,52,2,9,1
887,18,2,32,1,10,52,13,9,0
887,154,3,42,208,7,51,19,9,0
887,807,3,37,15,14,52,10,9,0
887,813,2,37,3,15,52,11,9,0
887,814,3,42,10,21,52,9,9,0
887,815,2,33,1,13,46,20,9,0
887,817,2,32,5,5,52,8,9,0
887,819,2,34,207,18,52,15,9,0
887,820,2,32,206,20,52,17,9,0
887,821,4,40,15,17,52,14,9,0
887,822,2,38,3,16,52,12,9,0
887,823,3,40,207,22,52,18,9,0
887,824,2,33,206,19,52,16,9,0
888,1,3,45,131,1,60,5,20,0
888,3,3,48,131,11,60,9,20,0
888,4,3,49,6,8,60,4,20,0
888,8,3,49,208,4,60,2,20,1
888,16,3,43,10,15,60,13,20,0
888,17,3,38,9,3,60,7,20,0
888,18,2,47,1,9,60,6,20,0
888,20,3,41,9,2,60,1,20,1
888,154,3,40,208,5,60,3,20,1
888,807,3,49,15,10,60,10,20,0
888,813,2,50,3,18,60,15,20,0
888,814,2,24,10,12,60,11,20,0
888,815,2,24,1,13,60,8,20,0
888,817,3,40,5,6,60,12,20,0
888,819,3,34,207,22,59,17,20,0
888,820,4,37,206,21,59,19,20,0
888,821,3,41,15,14,60,14,20,0
888,822,2,54,3,17,59,16,20,0
888,823,3,38,207,20,59,18,20,0
890,1,3,50,131,1,70,1,11,1
890,3,3,48,131,4,64,19,11,0
890,4,3,48,6,5,70,5,11,0
890,8,2,42,208,6,70,2,11,1
890,13,3,48,6,7,70,8,11,0
890,17,3,59,9,10,70,4,11,0
890,18,2,37,1,13,70,7,11,0
890,20,3,55,9,2,70,3,11,1
890,154,4,47,208,3,70,6,11,0
890,807,3,40,15,12,69,11,11,0
890,813,3,51,3,15,69,10,11,0
890,814,3,48,10,18,66,18,11,0
890,815,2,38,1,9,69,9,11,0
890,817,2,38,5,8,69,13,11,0
890,818,3,50,5,14,69,12,11,0
890,819,2,38,207,19,68,15,11,0
890,820,3,50,206,22,67,17,11,0
890,823,3,44,207,20,68,14,11,0
890,824,3,46,206,21,67,16,11,0
891,1,2,26,131,1,44,3,13,1
891,3,2,25,131,4,44,4,13,0
891,4,2,28,6,9,44,2,13,1
891,13,2,26,6,10,44,7,13,0
891,16,2,26,10,12,44,9,13,0
891,17,2,29,9,3,44,5,13,0
891,18,2,34,1,6,44,6,13,0
891,20,2,30,9,2,44,1,13,1
891,154,1,22,208,7,44,8,13,0
891,807,2,24,15,11,44,13,13,0
891,813,3,38,3,17,43,17,13,0
891,815,2,18,1,13,44,11,13,0
891,817,2,33,5,19,44,10,13,0
891,818,2,24,5,18,44,12,13,0
891,820,3,32,206,16,42,19,13,0
891,821,3,41,15,21,44,14,13,0
891,822,2,28,3,20,44,15,13,0
891,823,2,29,207,14,43,16,13,0
891,824,2,28,206,15,43,18,13,0
892,1,2,38,131,12,53,9,14,0
892,3,1,26,131,6,53,6,14,0
892,4,1,27,6,5,53,2,14,1
892,8,2,30,208,11,53,11,14,0
892,13,1,24,6,4,53,4,14,0
892,16,1,24,10,17,52,16,14,0
892,17,1,23,9,2,53,3,14,1
892,18,1,21,1,9,53,10,14,0
892,20,1,23,9,1,53,1,14,1
892,154,1,20,208,13,53,8,14,0
892,807,1,24,15,3,53,5,14,0
892,813,1,24,3,14,53,14,14,0
892,815,1,22,1,8,53,12,14,0
892,817,1,22,5,7,53,7,14,0
892,819,2,38,207,20,52,17,14,0
892,820,1,23,206,22,52,20,14,0
892,821,1,27,15,16,53,13,14,0
892,822,1,25,3,18,53,15,14,0
892,823,2,39,207,19,52,18,14,0
892,824,1,22,206,21,52,19,14,0
893,1,2,43,131,5,61,5,15,0
893,3,2,41,131,2,61,4,15,0
893,4,2,25,6,7,61,2,15,1
893,8,2,25,208,13,61,3,15,1
893,13,3,42,6,6,61,6,15,0
893,16,3,40,10,15,61,10,15,0
893,17,2,40,9,4,60,15,15,0
893,18,2,25,1,8,61,7,15,0
893,20,2,44,9,1,61,1,15,1
893,807,2,25,15,11,61,9,15,0
893,813,3,41,3,18,61,11,15,0
893,814,2,42,10,17,54,20,15,0
893,815,2,25,1,14,61,8,15,0
893,818,3,39,5,12,61,14,15,0
893,819,3,54,207,19,60,19,15,0
893,820,3,41,206,22,60,17,15,0
893,821,2,25,15,10,61,12,15,0
893,822,3,42,3,16,61,13,15,0
893,823,3,42,207,20,60,16,15,0
893,824,4,40,206,21,60,18,15,0
894,1,2,29,131,2,55,5,35,0
894,3,2,28,131,4,55,7,35,0
894,4,2,28,6,5,55,6,35,0
894,8,2,25,208,9,55,2,35,1
894,13,2,29,6,6,55,9,35,0
894,16,4,41,10,14,50,20,35,0
894,18,2,22,1,11,55,8,35,0
894,20,2,31,9,1,55,1,35,1
894,154,2,31,208,3,55,3,35,1
894,807,2,26,15,7,55,4,35,0
894,813,2,23,3,18,55,13,35,0
894,815,2,31,1,10,55,10,35,0
894,817,2,31,5,12,52,19,35,0
894,818,3,38,5,16,53,18,35,0
894,819,2,30,207,19,55,14,35,0
894,820,2,30,206,21,55,17,35,0
894,821,2,31,15,8,55,11,35,0
894,822,2,28,3,17,55,12,35,0
894,823,3,30,207,20,55,15,35,0
894,824,2,30,206,22,55,16,35,0
895,3,4,39,131,6,53,8,22,0
895,4,2,30,6,8,53,4,22,0
895,8,2,31,208,9,53,5,22,0
895,13,3,34,6,5,53,10,22,0
895,16,2,27,10,22,52,14,22,0
895,17,3,42,9,1,53,2,22,1
895,18,3,40,1,10,53,9,22,0
895,20,2,37,9,2,53,1,22,1
895,154,2,29,208,4,53,3,22,1
895,807,2,29,15,7,53,6,22,0
895,813,2,28,3,15,52,16,22,0
895,814,2,26,10,12,53,11,22,0
895,815,3,42,1,11,52,15,22,0
895,817,3,44,5,16,52,13,22,0
895,818,3,38,5,17,52,12,22,0
895,819,3,35,207,20,52,18,22,0
895,820,2,29,206,18,52,19,22,0
895,821,2,30,15,14,53,7,22,0
895,822,2,27,3,13,52,17,22,0
896,1,2,30,131,3,60,6,68,0
896,3,2,27,131,2,60,2,68,1
896,4,3,36,6,8,60,11,68,0
896,8,2,58,208,6,60,7,68,0
896,13,2,30,6,5,60,4,68,0
896,16,1,41,10,13,60,9,68,0
896,18,3,32,1,10,59,14,68,0
896,20,2,31,9,1,60,1,68,1
896,154,1,13,208,17,60,3,68,1
896,807,3,53,15,7,54,19,68,0
896,813,2,38,3,18,60,12,68,0
896,814,2,30,10,12,60,8,68,0
896,815,2,33,1,9,60,5,68,0
896,817,2,38,5,11,60,10,68,0
896,818,2,26,5,14,59,13,68,0
896,820,2,52,206,22,58,17,68,0
896,821,3,47,15,16,59,15,68,0
896,822,2,49,3,15,59,16,68,0
896,824,2,33,206,19,58,18,68,0
897,1,2,29,131,4,55,7,24,0
897,3,2,33,131,3,55,3,24,1
897,4,2,44,6,10,55,5,24,0
897,13,2,38,6,7,55,8,24,0
897,16,1,28,10,17,55,10,24,0
897,17,2,33,9,1,55,2,24,1
897,18,2,11,1,12,55,12,24,0
897,20,2,37,9,2,55,1,24,1
897,154,2,37,208,6,55,4,24,0
897,807,3,34,15,5,54,14,24,0
897,813,2,25,3,14,55,11,24,0
897,814,1,20,10,11,55,6,24,0
897,815,2,27,1,8,55,9,24,0
897,817,2,28,5,9,54,16,24,0
897,818,2,51,5,13,54,17,24,0
897,819,2,32,207,19,54,19,24,0
897,820,2,32,206,20,53,21,24,0
897,821,2,30,15,16,55,13,24,0
897,822,2,45,3,15,54,15,24,0
897,823,2,33,207,18,54,18,24,0
897,824,2,31,206,21,53,20,24,0
898,1,1,25,131,5,56,4,69,0
898,3,1,22,131,12,56,9,69,0
898,4,1,26,6,6,56,5,69,0
898,5,2,31,208,8,56,15,69,0
898,13,2,38,6,13,56,13,69,0
898,17,1,28,9,2,56,3,69,1
898,18,1,20,1,15,56,10,69,0
898,20,1,27,9,1,56,1,69,1
898,154,1,29,208,3,56,2,69,1
898,807,1,27,15,4,56,6,69,0
898,813,1,8,3,17,55,17,69,0
898,814,2,49,10,11,56,16,69,0
898,815,1,22,1,7,56,7,69,0
898,817,1,22,5,10,56,11,69,0
898,818,1,27,5,14,56,12,69,0
898,819,2,50,207,22,55,20,69,0
898,820,2,26,206,21,54,21,69,0
898,821,2,36,15,20,56,14,69,0
898,822,1,23,3,9,56,8,69,0
898,823,1,21,207,18,55,19,69,0
898,824,1,21,206,19,55,18,69,0
899,1,3,52,131,5,71,9,18,0
899,3,2,44,131,2,71,5,18,0
899,4,2,47,6,3,71,3,18,1
899,5,2,34,208,11,70,14,18,0
899,13,3,43,6,9,71,7,18,0
899,16,3,54,10,15,70,13,18,0
899,17,2,47,9,4,71,2,18,1
899,18,2,43,1,14,71,4,18,0
899,20,2,47,9,1,71,1,18,1
899,807,2,46,15,10,71,8,18,0
899,813,2,43,3,16,70,16,18,0
899,814,2,47,10,12,70,11,18,0
899,815,2,44,1,19,71,6,18,0
899,817,2,42,5,7,70,10,18,0
899,818,3,46,5,8,70,15,18,0
899,820,3,66,206,22,69,19,18,0
899,821,2,47,15,17,70,12,18,0
899,823,3,52,207,20,69,18,18,0
899,824,2,47,206,21,69,17,18,0
900,3,2,38,131,3,57,1,1,1
900,4,2,35,6,5,57,4,1,0
900,8,2,36,6,11,57,7,1,0
900,16,1,35,15,13,56,11,1,0
900,18,2,32,1,10,57,3,1,1
900,807,2,33,10,7,57,6,1,0
900,815,3,32,10,16,57,10,1,0
900,818,2,33,5,6,57,8,1,0
900,820,2,41,206,17,55,13,1,0
900,821,2,30,15,20,56,12,1,0
900,822,2,36,3,15,57,5,1,0
900,825,2,37,1,4,57,2,1,1
900,826,2,36,5,8,57,9,1,0
901,1,3,51,131,1,56,1,2,1
901,3,3,50,131,3,56,2,2,1
901,4,3,42,6,4,56,4,2,0
901,8,3,34,6,6,55,12,2,0
901,13,3,42,3,13,56,7,2,0
901,18,3,39,1,10,56,6,2,0
901,20,3,49,9,2,56,3,2,1
901,154,3,40,208,15,55,11,2,0
901,155,2,31,207,20,55,13,2,0
901,807,2,34,10,7,56,5,2,0
901,820,3,41,206,21,54,15,2,0
901,822,3,44,3,18,56,8,2,0
901,825,3,39,1,8,55,9,2,0
901,826,3,34,5,11,55,10,2,0
901,828,3,38,207,22,54,14,2,0
902,1,2,41,131,2,57,1,3,1
902,3,2,41,131,1,57,2,3,1
902,4,3,41,6,9,57,9,3,0
902,8,3,41,6,5,57,10,3,0
902,13,3,38,3,7,57,7,3,0
902,18,2,35,1,6,55,17,3,0
902,20,2,34,9,10,57,6,3,0
902,154,3,37,208,16,57,12,3,0
902,155,2,35,207,18,57,15,3,0
902,807,2,35,10,11,57,5,3,0
902,813,4,47,208,17,57,14,3,0
902,815,2,34,10,4,57,3,3,1
902,817,2,35,9,13,57,4,3,0
902,820,3,40,206,21,57,13,3,0
902,822,3,40,3,3,57,8,3,0
902,824,5,40,206,19,56,16,3,0
902,826,3,39,5,12,57,11,3,0
903,1,2,38,131,1,54,1,17,1
903,3,2,37,131,4,54,2,17,1
903,4,2,33,6,5,54,3,17,1
903,8,2,31,6,11,54,8,17,0
903,13,2,31,3,6,53,15,17,0
903,18,2,28,1,12,53,11,17,0
903,20,2,34,9,3,54,5,17,0
903,155,3,40,207,18,53,18,17,0
903,807,2,31,10,8,54,6,17,0
903,813,2,32,208,22,53,14,17,0
903,815,2,30,10,16,54,9,17,0
903,817,2,37,9,2,54,4,17,0
903,818,2,32,5,9,53,12,17,0
903,820,3,48,206,21,52,19,17,0
903,821,3,40,15,17,53,16,17,0
903,822,2,31,3,7,54,7,17,0
903,824,2,28,206,19,53,17,17,0
903,825,2,31,1,15,53,13,17,0
903,826,2,31,5,13,53,10,17,0
903,828,3,42,207,20,52,20,17,0
904,1,2,43,131,1,66,1,4,1
904,3,2,45,131,2,66,2,4,1
904,4,3,53,6,7,66,6,4,0
904,8,2,43,6,6,65,7,4,0
904,13,3,46,3,9,65,13,4,0
904,16,2,35,15,16,65,17,4,0
904,18,2,36,1,8,65,11,4,0
904,20,3,52,9,15,66,4,4,0
904,154,2,34,208,5,65,8,4,0
904,807,2,36,10,10,65,10,4,0
904,813,2,37,208,22,65,15,4,0
904,815,2,37,10,11,65,9,4,0
904,817,2,45,9,3,66,3,4,1
904,820,3,42,206,17,64,19,4,0
904,821,3,52,15,13,65,16,4,0
904,822,2,45,3,4,66,5,4,0
904,824,2,41,206,18,64,18,4,0
904,825,2,41,1,14,65,12,4,0
904,826,3,53,5,12,65,14,4,0
904,828,2,40,207,19,64,20,4,0
905,1,1,26,131,2,78,2,6,1
905,3,1,26,131,1,78,1,6,1
905,4,1,26,6,5,78,4,6,0
905,8,3,73,6,6,77,12,6,0
905,13,1,45,3,16,77,7,6,0
905,18,1,25,1,12,77,6,6,0
905,154,2,23,208,14,77,8,6,0
905,155,2,62,207,20,75,13,6,0
905,807,1,26,10,11,77,5,6,0
905,817,1,26,9,3,78,3,6,1
905,820,3,66,206,19,75,14,6,0
905,824,1,25,206,21,77,9,6,0
905,825,1,26,1,8,77,10,6,0
905,828,2,51,207,22,77,11,6,0
906,3,2,44,131,1,70,2,7,1
906,4,2,44,6,7,70,6,7,0
906,8,2,39,6,10,70,10,7,0
906,13,2,48,3,5,69,12,7,0
906,16,2,40,15,16,69,13,7,0
906,18,2,38,1,9,70,4,7,0
906,20,2,36,9,3,70,3,7,1
906,807,1,41,10,11,70,5,7,0
906,815,1,34,10,13,69,11,7,0
906,817,2,37,9,6,70,1,7,1
906,818,2,39,5,8,70,8,7,0
906,821,3,32,15,22,64,14,7,0
906,822,2,35,3,4,70,7,7,0
906,825,2,45,1,12,70,9,7,0
907,1,2,39,131,9,71,2,70,1
907,3,2,40,131,3,71,1,70,1
907,4,2,47,6,4,71,5,70,0
907,8,2,44,6,8,71,10,70,0
907,13,2,43,3,1,71,4,70,0
907,16,2,43,15,16,70,13,70,0
907,18,2,58,1,11,71,11,70,0
907,154,2,27,208,22,70,14,70,0
907,155,1,14,207,19,69,16,70,0
907,807,2,39,10,10,71,9,70,0
907,813,2,56,208,13,70,12,70,0
907,815,2,55,10,15,71,6,70,0
907,817,2,43,9,5,71,8,70,0
907,820,1,37,206,21,69,17,70,0
907,821,3,45,15,17,69,19,70,0
907,822,2,41,3,2,71,3,70,1
907,824,1,40,206,18,69,15,70,0
907,825,2,40,1,6,71,7,70,0
907,828,2,43,207,20,69,18,70,0
908,1,2,41,131,6,52,1,9,1
908,4,1,25,6,16,52,6,9,0
908,16,1,23,15,13,51,13,9,0
908,18,1,28,1,3,52,4,9,0
908,20,2,33,9,2,52,5,9,0
908,154,1,30,208,11,51,12,9,0
908,155,2,29,207,22,50,15,9,0
908,807,1,29,10,4,52,8,9,0
908,813,1,26,208,20,49,17,9,0
908,815,1,26,10,7,51,11,9,0
908,817,1,15,9,8,52,3,9,1
908,818,1,27,5,10,51,10,9,0
908,820,3,29,206,17,50,16,9,0
908,822,1,31,3,14,52,2,9,1
908,824,1,29,206,12,51,14,9,0
908,825,1,27,1,5,52,7,9,0
908,826,2,35,5,9,52,9,9,0
909,1,3,50,131,20,67,3,10,1
909,3,2,41,131,1,67,1,10,1
909,4,3,55,6,7,67,5,10,0
909,8,3,53,6,12,66,11,10,0
909,18,3,61,1,11,67,8,10,0
909,20,3,45,9,6,67,4,10,0
909,155,3,48,207,19,65,16,10,0
909,807,2,39,10,9,67,7,10,0
909,813,2,38,208,18,66,12,10,0
909,815,3,52,10,10,66,10,10,0
909,817,3,46,9,5,67,6,10,0
909,818,3,49,5,13,66,13,10,0
909,820,3,47,206,21,65,17,10,0
909,821,3,50,15,16,66,14,10,0
909,822,2,40,3,2,67,2,10,1
909,824,2,45,206,17,66,15,10,0
909,825,3,53,1,4,66,9,10,0
909,828,3,41,207,22,65,18,10,0
910,1,2,39,131,22,70,3,11,1
910,3,3,56,131,1,70,4,11,0
910,4,2,38,6,5,70,2,11,1
910,8,2,41,6,16,70,6,11,0
910,13,3,45,3,6,70,5,11,0
910,16,2,39,15,11,70,11,11,0
910,18,3,37,1,7,70,10,11,0
910,20,2,33,9,2,70,7,11,0
910,813,3,43,208,20,70,13,11,0
910,817,3,54,9,4,70,1,11,1
910,818,2,34,5,8,70,9,11,0
910,820,2,45,206,18,69,16,11,0
910,822,3,59,3,3,70,8,11,0
910,824,3,42,206,15,69,15,11,0
910,825,2,39,1,21,70,12,11,0
910,826,2,30,5,10,69,14,11,0
911,3,3,34,131,1,44,2,13,1
911,4,2,25,6,4,44,7,13,0
911,8,2,21,6,8,44,4,13,0
911,13,3,35,3,9,44,13,13,0
911,16,3,34,15,14,44,14,13,0
911,18,2,29,1,10,44,6,13,0
911,20,3,34,9,3,44,5,13,0
911,807,2,30,10,18,44,10,13,0
911,815,2,22,10,13,44,8,13,0
911,817,2,27,9,5,44,1,13,1
911,818,2,29,5,12,44,11,13,0
911,820,2,29,206,19,43,16,13,0
911,821,2,30,15,20,44,15,13,0
911,822,2,28,3,6,44,3,13,1
911,824,2,23,206,16,39,18,13,0
911,825,2,23,1,7,44,12,13,0
911,826,2,24,5,11,44,9,13,0
911,828,2,24,207,22,43,17,13,0
912,1,1,25,131,1,53,1,14,1
912,3,1,24,131,2,53,2,14,1
912,8,1,20,6,11,53,9,14,0
912,13,1,23,3,4,53,3,14,1
912,16,1,24,15,14,52,15,14,0
912,18,1,22,1,6,53,8,14,0
912,20,1,18,9,8,53,6,14,0
912,154,1,20,208,17,52,16,14,0
912,155,1,22,207,18,52,17,14,0
912,807,1,19,10,13,53,12,14,0
912,813,1,21,208,16,52,14,14,0
912,815,1,19,10,10,53,7,14,0
912,817,1,26,9,9,53,5,14,0
912,818,1,24,5,12,53,13,14,0
912,821,3,49,15,15,51,19,14,0
912,822,1,24,3,3,53,4,14,0
912,824,1,27,206,19,52,18,14,0
912,825,1,21,1,5,53,10,14,0
912,826,1,30,5,21,53,11,14,0
912,828,1,30,207,22,51,20,14,0
913,1,3,52,131,1,60,1,15,1
913,4,3,31,6,5,60,4,15,0
913,8,3,31,6,7,60,8,15,0
913,13,2,22,3,6,60,5,15,0
913,20,2,25,9,4,60,2,15,1
913,154,3,30,208,16,60,13,15,0
913,807,3,31,10,13,60,9,15,0
913,813,4,31,208,18,60,12,15,0
913,815,4,44,10,15,60,7,15,0
913,817,2,27,9,3,60,3,15,1
913,818,3,44,5,12,60,6,15,0
913,820,3,41,206,21,59,17,15,0
913,822,2,23,3,8,60,11,15,0
913,824,3,45,206,19,60,16,15,0
913,825,3,46,1,9,60,10,15,0
913,826,3,43,5,10,60,14,15,0
913,828,2,30,207,22,60,15,15,0
914,1,3,35,131,2,44,1,22,1
914,3,3,33,131,1,44,2,22,1
914,8,5,43,6,10,43,12,22,0
914,13,3,37,3,4,44,7,22,0
914,16,4,32,15,14,40,21,22,0
914,18,4,42,1,8,44,5,22,0
914,20,3,29,9,9,44,3,22,1
914,154,5,43,208,16,43,15,22,0
914,155,5,39,207,19,43,19,22,0
914,807,4,43,10,13,44,8,22,0
914,813,4,40,208,22,43,16,22,0
914,815,4,43,10,11,43,10,22,0
914,817,3,36,9,6,44,4,22,0
914,818,3,19,5,20,44,9,22,0
914,820,3,23,206,21,43,18,22,0
914,821,3,34,15,15,43,13,22,0
914,822,3,38,3,3,44,6,22,0
914,824,3,24,206,18,41,20,22,0
914,825,5,40,1,7,43,14,22,0
914,826,4,39,5,12,43,11,22,0
914,828,4,39,207,17,43,17,22,0
915,1,1,27,131,1,53,1,71,1
915,3,1,1,131,2,53,2,71,1
915,4,1,25,6,7,53,6,71,0
915,8,1,26,6,8,53,9,71,0
915,13,2,27,3,18,53,11,71,0
915,16,1,12,15,14,52,16,71,0
915,18,1,22,1,4,53,4,71,0
915,20,1,30,9,10,53,8,71,0
915,154,1,20,208,15,52,17,71,0
915,807,1,24,10,17,53,12,71,0
915,813,1,21,208,21,52,18,71,0
915,815,1,25,10,12,53,10,71,0
915,817,1,11,9,6,53,7,71,0
915,818,1,23,5,9,53,13,71,0
915,821,1,39,15,13,52,15,71,0
915,822,1,26,3,3,53,3,71,1
915,825,1,26,1,11,53,5,71,0
915,826,2,37,5,5,52,14,71,0
915,828,2,43,207,16,51,19,71,0
916,1,2,33,131,2,56,1,69,1
916,3,2,34,131,1,56,2,69,1
916,4,2,43,6,6,56,6,69,0
916,8,3,52,6,8,55,13,69,0
916,13,2,32,3,4,56,4,69,0
916,18,2,28,1,12,55,12,69,0
916,20,4,48,9,18,56,7,69,0
916,154,2,29,208,16,55,11,69,0
916,813,2,35,208,10,56,9,69,0
916,817,2,31,9,5,56,3,69,1
916,818,2,29,5,14,56,10,69,0
916,821,3,40,15,15,55,14,69,0
916,822,2,30,3,3,56,5,69,0
916,825,2,27,1,7,56,8,69,0
916,826,3,51,5,17,55,15,69,0
917,1,3,51,131,2,71,2,18,1
917,3,3,50,131,1,71,1,18,1
917,4,3,52,6,8,71,6,18,0
917,8,2,35,6,10,71,7,18,0
917,13,3,50,3,3,71,3,18,1
917,16,3,49,15,13,70,16,18,0
917,18,3,50,1,5,71,4,18,0
917,20,3,48,9,6,71,5,18,0
917,154,3,59,208,14,63,17,18,0
917,807,3,60,10,12,71,8,18,0
917,813,3,45,208,16,70,12,18,0
917,815,3,47,10,18,70,15,18,0
917,818,3,46,5,15,70,13,18,0
917,821,3,48,15,11,70,14,18,0
917,822,3,42,3,4,70,10,18,0
917,825,3,47,1,7,71,9,18,0
917,826,3,59,5,17,70,11,18,0
918,1,2,31,131,2,55,1,24,1
918,3,2,34,131,1,54,14,24,0
918,4,2,27,6,8,55,9,24,0
918,8,2,26,6,7,55,10,24,0
918,13,2,43,3,4,55,2,24,1
918,16,3,37,15,13,54,16,24,0
918,18,2,28,1,6,55,5,24,0
918,20,2,46,9,19,55,8,24,0
918,154,3,21,208,18,54,13,24,0
918,807,2,37,10,12,55,6,24,0
918,815,2,41,10,11,55,7,24,0
918,817,2,47,9,20,55,4,24,0
918,818,3,44,5,10,55,12,24,0
918,821,2,28,15,14,54,15,24,0
918,822,2,35,3,3,55,3,24,1
918,825,2,29,1,9,55,11,24,0
918,829,2,37,207,17,54,17,24,0
926,1,1,25,131,1,58,1,1,1
926,3,1,26,131,2,58,2,1,1
926,13,1,21,3,3,58,4,1,0
926,18,1,27,1,16,56,11,1,0
926,20,1,24,6,4,58,3,1,1
926,807,2,44,10,13,57,7,1,0
926,815,1,38,10,14,57,10,1,0
926,817,1,23,9,6,57,6,1,0
926,828,3,43,15,15,57,8,1,0
926,831,1,25,15,10,58,5,1,0
926,832,1,24,5,7,57,9,1,0
927,1,3,38,131,1,56,2,2,1
927,3,3,41,131,3,56,3,2,1
927,8,3,34,6,11,56,4,2,0
927,13,3,38,3,7,56,6,2,0
927,20,2,37,6,2,56,1,2,1
927,154,3,34,208,10,55,11,2,0
927,807,3,44,10,13,55,14,2,0
927,815,2,35,10,14,55,13,2,0
927,817,3,34,9,4,55,10,2,0
927,822,3,40,3,8,56,5,2,0
927,826,3,39,9,5,55,9,2,0
927,830,3,40,5,6,56,7,2,0
927,831,4,43,15,16,55,12,2,0
927,832,2,32,5,15,55,8,2,0
927,833,3,42,209,19,53,15,2,0
